id,smiles,notes,params_json
121249834,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=CC(=C5)OC)F,,
121249837,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=CC(=C5)OC)F,,
121249843,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=C(C=CC=N5)OC)F,,
121249850,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CCCC6)F,,
121249852,C1CCN(CC1)C2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121249854,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)C(CO)O)F,,
121249867,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CCC(CC6)(F)F)F,,
121249872,CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=CC(=C4)OC)F,,
121249878,CC(C)(C)C1=NN=C(O1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C)F,,
121249899,CN1CCN(CC1)CC2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=C(C(=CC=C5)N6CCOC7=C(C6=O)C(=CC(=C7)C8CC8)F)CO,,
121249905,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2(CC2)C3=CC=C(C=C3)C4=C5C(=NC=C4)N=C(N5)C6=NC=C(C=C6)N(C)C,,
121249925,CN1CCN(CC1)CC2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F.CN1CCN(CC1)CC2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121249926,CN1CCN(CC1)CC2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121249929,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C)F,,
121249947,CC(C)(C)C1=CC=C(C=C1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C)F,,
121249952,CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)N5CCC(CC5)F)F,,
121249969,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CCC(CC6)(F)F)F,,
121249978,COC1=CC(=NC=C1)C2=NC3=NC=CC(=C3N2)C4=CC(=C(C=C4)CNC(=O)O)F,,
121249981,CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)C5=CCN(CC5)C)F,,
121249997,CC(C)(N)N(CC1=CN=C(C=C1)C2=NC3=NC=CC(=C3N2)C4=CC(=C(C=C4)CN)F)C5=CN=C(C=C5)C6=NC7=NC=CC(=C7N6)Br,,
121250004,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C)F,,
121250007,CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)N5CC[C@@H]([C@H](C5)O)O)F,,
121250018,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CC[C@@H]([C@H](C6)O)O)F,,
121250026,CN(C)C1=CN=C(C=C1)C2=NC3=NC=CC(=C3N2)Cl,,
121250033,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CCC(CC6)F)F,,
121250038,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)OC)F,,
121261478,CC(=O)OCC1=C(C=CC=C1N2CCOC3=C(C2=O)C(=CC(=C3)C4CC4)F)C5=C6C(=NC=C5)N=C(N6)C7=NC=C(C=C7)CN8CCN(CC8)C,,
121261488,CC(=O)OCC1=C(C=CC=C1N2CCOC3=C(C2=O)C(=CC(=C3)C4CC4)F)C5=C6C(=NC=C5)N=C(N6)C7=NC=C(C=C7)N(C)C,,
121261495,CC1(CC1)C2=CC=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C,,
121261506,CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)CN5CCN(CC5)C)F,,
121261513,COC1=CC(=NC=C1)C2=NC3=NC=CC(=C3N2)C4=CC(=C(C=C4)CN)F,,
121261514,C1=CC(=C(C=C1C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)C(CO)O)F)CN,,
121261515,CCC1=C(C=C(C=C1)C2=C3C(=NC=C2)N=C(N3)C4=NC=C(C=C4)C5COC(O5)(C)C)F,,
121261533,C1COCCN1CC2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121261534,C1CN(C[C@@H]([C@H]1O)O)C2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121261535,C1CN(CCC1F)C2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CN)F,,
121263287,C1=CC=C2C(=C1)NC(=N2)C3=NC=C(C=C3)OCCOCCOC4=CN=C(C=C4)C5=NC6=CC=CC=C6N5,,
121264914,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CC[C@@H]([C@H](C6)O)O)F,,
121264923,CC1(OCC(O1)C2=CN=C(C=C2)C3=NC4=NC=CC(=C4N3)C5=CC(=C(C=C5)CNC(=O)OC(C)(C)C)F)C,,
121264953,CC(C)(C)OC(=O)NC1(CC1)C2=CC=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N(C)C,,
121269524,CN(C)C1=CN=C(C=C1)C2=NC3=NC=CC(=C3N2)Br,,
121269532,CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CC[C@@H]([C@H](C6)O)O)F.CC(C)(C)C1=NOC(=N1)C(=O)NCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=NC=C(C=C5)N6CC[C@@H]([C@H](C6)O)O)F,,
121281915,C1=CC(=NC=C1C2=C(C=CC(=N2)Br)C(F)(F)F)C3=NC=CN3,,
121298742,C1CN(CCN1C(=O)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3)C(=O)C5=CC=CC(=N5)C6=NC7=CC=CC=C7O6,,
121298748,C1CN(CCN1)C(=O)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3,,
121298751,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)C(=O)NC4=CC=C(C=C4)NC(=O)C5=CC=CC(=N5)C6=NC7=CC=CC=C7N6,,
121299620,C1CN(CCN1C(=O)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3)C(=O)C5=CC=CC(=N5)C6=NC7=CC=CC=C7N6,,
121299629,CC(C)(C)OC(=O)N1CCN(CC1)C(=O)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3,,
121315410,CN(C(=N)C1=CC=CC(=N1)C(=O)N)C(=N)SCCCCl,,
121336441,C[C@H]1COCCN1C2=NC(=NC3=C2NC(=N3)C4=CC=CC=N4)N(CCOC)C(C)C,,
121347074,CC1=CC(=NC=C1C2=CN=C(C=C2)C3=NC=C(N3)C(F)(F)F)OCC4CCC4.C(=O)(O)O,,
121347075,CC1=CC(=NC=C1C2=CN=C(C=C2)C3=NC=C(N3)C(F)(F)F)OCC4CCC4,,
121354295,CC1=CC(=NC=C1C2=CC(=C(N=C2)C3=NC=C(N3)C(F)(F)F)Cl)OC4CC4(C)C(=O)O,,
121354331,CCC1=CC(=NC=C1C2=CN=C(C(=C2)C)C3=NC=C(N3)C(F)(F)F)OCC(C)(C)C(=O)O,,
121366155,C1=CC2=C(C=CC3=C2N=C(C=C3)C4=NC=CN4)N=C1,,
121378708,C[C@H]1CN(C(=O)C2=C(C=NN12)C3=CN=C(N3)C4=CC=CC=N4)C5=CC(=C(C=C5)C(F)(F)F)C,,
121378739,C[C@H]1CN(C(=O)C2=C(C=NN12)C3=CN=C(N3)C4=CC=CC=N4)C5=CC(=C(C=C5)Cl)Cl,,
121378745,C[C@H]1CN(C(=O)C2=C(C=NN12)C3=C(NC(=N3)C4=CC=CC=N4)C)C5=CC=C(C=C5)C(F)(F)F,,
121386257,C[C@H]1CN(C(=O)C2=C(C=NN12)C3=C(NC(=N3)C4=CC=CC=N4)C)C5=CC(=C(C=C5)C(F)(F)F)Cl,,
121386266,C[C@H]1CN(C(=O)C2=C(C=NN12)C3=CN=C(N3)C4=CC=CC=N4)C5=CC(=C(C=C5)C(F)(F)F)Cl,,
121386364,CC1=C(N=C(N1)C2=CC=CC=N2)I,,
121434049,C1=C(C=C(N=C1C(=N)N)C(=N)N)Cl.Cl.Cl,,
121434050,C1=C(C=C(N=C1C(=N)N)C(=N)N)Cl,,
121482008,CC1=C(C=CC(=N1)C2=NC=NN2)C3=CN=C4C(=N3)N(CC(=O)N4)C5CC[C@@H](C5)OC,,
121528329,CN1C=C(C=N1)N2CCC(C2=O)SC3=NNC(=N3)C4=CC=CC=N4,,
121548650,CC1=CC2=C(C=C1)OC(CC2)C(=O)NC3=NNC(=N3)C4=CC=CC=N4,,
121548825,C1CN(C(=O)C1SC2=NNC(=N2)C3=CC=CC=N3)C4CCOCC4,,
121553568,CC1=CC(=NN1C2=CN=C(C=C2)C(=N)N)C.Cl.Cl,,
121585004,COC1=CC=CC(=C1)NC(=O)CSC2=NNC(=N2)C3=CC=CC=N3,,
121586542,C1=CC=C(C=C1)CN2C=CC(=N2)C(=O)NC3=NNC(=N3)C4=CC=CC=N4,,
121589112,CCCC(=O)N1CSCC1C(=O)NC2=NNC(=N2)C3=CC=CC=N3,,
121591203,CC1=CC(=C2C(=NOC2=N1)C)C(=O)NC3=NNC(=N3)C4=CC=CC=N4,,
121591204,C1=CC=C(C=C1)C2=NC=C(S2)C(=O)NC3=NNC(=N3)C4=CC=CC=N4,,
121591205,C1=CC=NC(=C1)C2=NC(=NN2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
121591206,CC1=CC=C(C=C1)SCC(=O)NC2=NNC(=N2)C3=CC=CC=N3,,
121595486,CC1=C(N=C(N1)C2=CC=CC=N2)C(=O)O.Cl.Cl,,
121689146,C1C[C@H](O[C@H]1CN)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121689147,C1C[C@H](O[C@H]1CN)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121689148,C1COCCC1C(C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N.Cl,,
121689149,C1COCCC1C(C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N,,
121689150,CCC(CC)(CN)C(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3.Cl,,
121689151,CCC(CC)(CN)C(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3,,
121689152,C1COCCC1(C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N.Cl,,
121689153,C1COCCC1(C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N,,
121832906,C1C[C@H]([C@@H](C1)N)CC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832907,C1C[C@H]([C@@H](C1)N)CC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832908,C1C[C@@H]([C@@H](C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)CN.Cl,,
121832909,C1C[C@@H]([C@@H](C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)CN,,
121832910,CC(C1CNC1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832911,CC(C1CNC1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832912,C1COCCC1(CN)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832913,C1COCCC1(CN)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832914,C[C@@H]1[C@H](NCCO1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832915,C[C@@H]1[C@H](NCCO1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832916,C1CC[C@]2(CNC[C@@H]2C1)C(=O)NC3=CC4=C(C=C3)N=C(N4)C5=CC=CC=N5.Cl,,
121832917,C1CC[C@]2(CNC[C@@H]2C1)C(=O)NC3=CC4=C(C=C3)N=C(N4)C5=CC=CC=N5,,
121832918,C1COCC(N1)CC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832919,C1COCC(N1)CC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832920,C1CNCC1CCC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832921,C1CNCC1CCC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
121832922,C1CNCCC12CC2C(=O)NC3=CC4=C(C=C3)N=C(N4)C5=CC=CC=N5.Cl,,
121832923,C1CNCCC12CC2C(=O)NC3=CC4=C(C=C3)N=C(N4)C5=CC=CC=N5,,
121832924,CC1(CCCCC1C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N.Cl,,
121832925,CC1(CCCCC1C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)N,,
121832926,C1CNCCC1CCC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4.Cl,,
121832927,C1CNCCC1CCC(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
122065981,CC1([C@H]([C@H]1C(=O)O)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4)C,,
122131718,C1=CC=NC(=C1)C2=NC(=NN2)NC(=O)C3=CC=C(C=C3)C(F)F,,
122135697,C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)NC(=O)C4=C(C=NC=C4)Cl,,
122135698,C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)NC(=O)CCC(F)(F)F,,
122140698,C1COCCN1CCCSC2=NNC(=N2)C3=CC=CC=N3,,
122140699,C1=CC=C(C(=C1)NC(=O)CCSC2=NNC(=N2)C3=CC=CC=N3)F,,
122140700,C1=CC=NC(=C1)C2=NC(=NN2)SCC3=NC=CN3C(F)F,,
122140703,C1=CC=NC(=C1)C2=NC(=NN2)SCC(F)(F)F,,
122140823,C1C(C2=CC=CC=C2S1)C(=O)NC3=NNC(=N3)C4=CC=CC=N4,,
122141531,CC1(CC2CCC1O2)C(=O)NC3=NNC(=N3)C4=NC5=CC=CC=C5C=C4,,
122141532,CN1CCOC(C1)C(=O)NC2=NNC(=N2)C3=NC4=CC=CC=C4C=C3,,
122145358,CN(C)C(=O)CCCSC1=NNC(=N1)C2=CC=CC=N2,,
122148656,CCNC1=NC=C(S1)C(=O)NC2=NNC(=N2)C3=CC=CC=N3,,
122156351,CN1C=C(N=C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=N4,,
122163779,C1=CC(=NC=C1C(=O)O)C2=NC=CN2.Cl.Cl,,
122164315,C1=CC(=C(N=C1)C(=N)N)C(F)(F)F.Cl.Cl,,
122198363,C1=C(C=C(N=C1C(=N)N)Cl)Br,,
122198364,C1=C(C=C(N=C1C(=N)N)Cl)Br.Cl,,
122211688,C1=CC(=NC(=C1)N2C=CC=N2)C3=NC=NN3,,
122226331,C1=CC=C2C(=C1)NC(=NS2=O)C3=CC=CC=N3,,
122232448,C1COCCC1CCN2C(=O)CNC3=NC=C(N=C32)C4=CN=C(C=C4)C5=NC=NN5,,
122236524,CC1=CC(=NN1C2=CN=C(C=C2)C(=N)N)C.Cl,,
122371249,CC1=CC(=C(S1)C)C2=C(N=C(N2)C3=CC=CC=N3)C4=C(SC(=C4)C)C,,
122397551,C1CC1N2C=C(C(=O)C3=CC(=C4C(=C32)NC(=N4)C5=CC=CC=N5)F)C(=O)O,,
122398011,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)N=C(N3)C4=CC=CC=N4,,
122401148,C1=CC=C(C=C1)C2=NNC(=C2)C3=NC(=CC=C3)C4=NC5=CC=CC=C5N4,,
122415492,CC1=CC2=C(C=C1)N=C(N2)C3C4C3OC5=C4C=C(C=C5)OC6=CC(=NC=C6)C7=NC=C(N7)C,,
122429281,CCOC1=CN=C(C=C1)C(=N)N(C2=CC=CC=C2Cl)N,,
122447499,COC1=CN=CC(=C1)C2=CC3=C(C=C2)N=C(C=C3)C4=NC5=CC=CC=C5N4,,
122458982,C1=CC=C2C(=C1)C=CC=C2NC(=NC3=CC=CC4=CC=CC=C43)C5=CC=CC(=N5)C6=NC(=CC=C6)C(=N)N,,
122458983,C1=CC=C2C(=C1)C=CC=C2NC(=NC3=CC=CC4=CC=CC=C43)C5=CC=CC(=N5)C(=N)N,,
122460700,CC(=O)O.C1=CC=C2C(=C1)C=CC(=N2)C(=N)N,,
122494102,CN(/C=C\I)C(=N)C1=CC=CC=N1,,
122505504,C1=CC(=NC=C1OC(F)F)C(=N)N.Cl,,
122505505,C1=CC(=NC=C1OC(F)F)C(=N)N,,
122505516,C1CC1C2=CC(=NC=C2)C(=N)N.Cl,,
122505517,C1CC1C2=CC(=NC=C2)C(=N)N,,
122505518,COC1=CC(=C(N=C1)C(=N)N)OC.Cl,,
122505519,COC1=CC(=C(N=C1)C(=N)N)OC,,
122505541,COC1=C(N=CC(=C1)C2CC2)C(=N)N.Cl,,
122505542,COC1=C(N=CC(=C1)C2CC2)C(=N)N,,
122505566,COC1=CC(=C(N=C1)C(=N)N)Cl.Cl,,
122505583,C1=C(C=NC(=C1F)C(=N)N)OC(F)F,,
122505613,COC1=CC(=C(N=C1)C(=N)N)F.Cl,,
122505614,COC1=CC(=C(N=C1)C(=N)N)F,,
122505667,C1CC1C2=CC(=C(N=C2)C(=N)N)F.Cl,,
122505668,C1CC1C2=CC(=C(N=C2)C(=N)N)F,,
122505762,C1CC1C2=CN=C(C=C2)C(=N)N.Cl,,
122505777,COC1=C(N=CC(=C1)F)C(=N)N.Cl,,
122505778,COC1=C(N=CC(=C1)F)C(=N)N,,
122528302,CC1=C(C=CC(=C1)C(=O)NC2CCN(CC2)C(=O)O)C3=CC=C(C=C3)C[C@@H](C(=O)NC4=CC5=C(C=C4)N=C(N5)C6=CC=CC=N6)NC(=O)C7CCC(CC7)CNC(=O)OC(C)(C)C,,
122528315,CC1=C(C=CC(=C1)C(=O)NC2CCNCC2)C3=CC=C(C=C3)C[C@@H](C(=O)NC4=CC5=C(C=C4)N=C(N5)C6=CC=CC=N6)NC(=O)C7CCC(CC7)CN.Cl,,
122545867,[2H]C([2H])([2H])C(C)(C)N1C(=O)CNC2=NC=C(N=C21)C3=C(N=C(C=C3)C4=NC=NN4)C,,
122548118,CC1=CC(=NC=C1C2=CN=C(C=C2)C3=NC=C(N3)C)OCC4(CC4)C(=O)O,,
122549696,C=NC(=N)C1=CC=CC=N1,,
122554496,COC(=O)C1=CN=C(N1)C2=NC=C(C=C2)C(=O)O,,
122554498,C1=CC(=NC=C1C(=O)O)C2=NC=C(N2)C(=O)O,,
122554510,CCOC(=O)C1=CN=C(C=C1)C2=NC=C(N2)C(=O)OCC,,
122554511,COC(=O)C1=CN=C(C=C1)C2=NC=C(N2)C(=O)OC,,
122554513,COC(=O)C1=CN=C(C=C1)C2=NC=C(N2)C(F)(F)F,,
122590945,CCOC(=O)C1=CN=C(N1)C2=NC=C(C=C2)C(=O)O,,
122628416,CC1=NC(=CC=C1)C2=NC(=C(N2)C)C,,
122642775,C1=CC(=C(N=C1CC2=CC(=CC(=C2)F)F)C(=N)N)N,,
122659347,CC1=NC2=C(C(=N)N1CCN(C)C)N=CC(=C2)SC,,
122705925,CC1=C(C=CC(=N1)C(=N)N)Br,,
122705926,CC1=C(C=CC(=N1)C(=N)N)Br.Cl,,
123133242,C1COCCN1C2=NC=C(N3C2=NC(=C3)CCC4=NC5=CC=CC=C5C=C4)C6=CN=C(C=C6)C7=NC=NN7,,
123137687,CSC1=C(C=CC(=N1)C2=NC(=NN2)SCC(=O)O)CN=C,,
123141158,C1=CC=C(C=C1)NC(CSC2=NNC(=N2)C3=NC=C(C=C3)Cl)O,,
123152010,C1=CC(=C(N=C1)C(=N)N)C2C3=CC(=NC(=C3OC4=C2C=C(C=C4)Br)F)Cl,,
123160600,CC1=C(N=C(N1)C2=NC(=CC=C2)NCCCC(C)N3CCC(CC3)N)C4CC4,,
123161038,CC1C(=N)N(CCN1C(=O)C2=CC=C(C=C2)C3=CC=CS3)C(=N)C4=CC=CC(=N4)C#N,,
123161559,C[Si](C)(C)CCOC(C1=CN=C(N1)C2=C(C=C(C=N2)Br)Cl)C(F)(F)F,,
123163860,CC=CC(=O)COC1=C(C=C(C=C1)NC2=NC3=C(N2C)C=CC(=C3)OC4=CC(=NC=C4)C5=NC=C(N5)C(F)(F)F)C(F)(F)F,,
123166749,CCOC(=O)C1=C(NC(=N1)C2=CC=CC=N2)C(F)(F)F,,
123168870,C/C=N/N=C/CC1=NC(=CC=C1)C(=N)N,,
123169588,CC(=O)CSC1=NNC(=N1)C2=NC3=CC=CC=C3C=C2,,
123216593,CC(C)(C)C1=CN=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=CC5=C(C=C4)N=C(N5)C(C)(C)C(C)(C)C6=CC=C(C=C6)C7=NC8=C(N7)C=C(C=C8)C9=CC1=C(C=C9)N=C(N1)C(C)(C)C,,
123218265,C1=CC=NC(=C1)C2=NC=C(N2)C(=O)N,,
123219204,CC1=CN(C=N1)C2=C(N=C(C=C2)C3=NC4=[N+](N3)CCC[C@H]4C5=CC=CC=C5C(F)(F)F)OC,,
123221700,CC(CN1C2CC(CC1C2)C3=NC4=C(C=NN4C(=C3C(=O)C)N)C5=CN=C(C=C5)C6=NC=CN6)O,,
123236987,CCC(=O)N1CCN(CC1)C2=NC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3,,
123237672,CC1=C(N=C(N1)C2=NC(=CC=C2)[C@]3(CCNC3)N(C4CCCC4)C(=O)[C@@H]5CCNC5)C6CC6,,
123238171,C1CC(C1)C2=CC(=NC=C2)C(=N)N,,
123243522,CC1C(=N)N(CCN1C(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=N)C4=CC=CC(=N4)C,,
123246525,CCCC12CCC(C(C1CCC3(C2=C(CC3)C(C)C)CC4=C(N=C(N4)C5=NC=C(C=C5)OC)C=C)C)C6(CCC(C(C6CC)C)OC(CC(C)(C)C(=O)O)O)C,,
123253295,C=CC1=CC=C(C=C1)C2=C(NC(=N2)C3=NC=C(C=C3)F)CCCC(=O)N4CCN(CC4)C5=CC=CC=N5,,
123258540,C1CC1C2=C(N3C(=C(C=N3)C4=CN=C(C=C4)C5=NC=CN5)N=C2C6CC7CCC(C6)N7CC8=CNC=C8)N,,
123266242,CC=C(C)NS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3,,
123267906,C1=CC=C(C=C1)COC2=C(C=C(C=C2)Cl)CC3=NC(=CC=C3)C4=NC5=C(N4)C=[NH+]C=C5,,
123274123,C1CNC(CC1NC2=CC=CC(=N2)C3=NC(=NN3)C4=CC(=C(C=C4)Cl)Cl)C5CNCCC5NC6=NC(=CC=C6)N=C(N)NC7=CC(=C(C=C7)Cl)Cl,,
123277805,CC1=C(C(=CC=C1)C2=NC(=CC=C2)C3=NC(=C(N3)C)C(=O)O)OCC4=CC5=C(CN(CC5)C6CCOCC6)C=C4,,
123281498,CC(=O)NC1CCN(CC1)C2=NC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3,,
123284420,CC1=CC(=NC=C1C2=CN=C(C=C2)C3=NC(=C(N3)COCC[Si](C)(C)C)C(F)(F)F)OCC(C)(C)C(=O)O,,
123286578,CCOCC(=O)N1C2CC(CC1C2)C3=NC4=C(C=NN4C(=C3C(=O)C)N)C5=CN=C(C=C5)C6=NC=CN6,,
123301004,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1N=C5CC(C(C=C5)C6=CN=C(S6)F)C(F)(F)F,,
123314850,CC1=NC2=C(C(=N)N1CCCCCC3CCCC(C3)N)N=CC(=C2)SS,,
123332240,CC1=C(C=NN1)C2=CN=C(C=C2)C3=NC=CN3,,
123335127,CS(=O)(=O)N1CCN(CC1)C2=NC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3,,
123348255,CC1=CN(C=N1)C2=CC(=CC(=C2)C(F)(F)F)CNC3=CC(=C(C=C3)F)C#CC4=CN=C(C=C4)C5=NC=C(N5)C(F)(F)F,,
123350281,C1=CC=C(C=C1)C2=C(N=C3C=CN=C(C3=C2)C4=NC(=NN4)C5=CC=[NH+]C=C5)C6=CC=C(C=C6)CN,,
123356078,C1=CC=[NH+]C(=C1)C2=NC3=CN=NC=C3N2,,
123359512,CC1=C(N=C(N1)C2=NC(=CC=C2)NCCN(C3CCCC3)C(=O)[C@@H]4CCNC4)C5CC5,,
123366817,CC(C)N1CCC(CC1)N2CCCN(CC2)C3=CC=CC(=N3)C4=NC5=C(N4)C=C(C=C5)[N+]#[C-],,
123369927,CC(=O)N1CCN(CC1)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3,,
123370257,CC1=NN(C=N1)C2=C(N=C(C=C2)C#N)C3=NC4=C(N3)C=C(C=C4)C(C)(C)CC5=CN=C(N=C5)N,,
123371675,CC1(C(C(=O)N1OS(=O)(=O)O)CCCC(=O)C(=NOCCOC2=CC(=NC=C2)C(=N)N)C3=CSC(=N3)N)C,,
123378079,CNC1=CC(=NC=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCC(CC6)O,,
123378171,CC1=NC=NC=C1C2=C3C(=CC=C2)NC(=N3)C4=CC=CC=N4,,
123384769,CC(C)(C)C1=CN=C(C=C1)C2=NC3=CC4=C(C=C3N2)NC(=N4)C(C)(C)C,,
123391899,CS(=O)N1CCN(CC1)C2=NC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3,,
123395520,C1=CC=C(C=C1)C2=C(N=C3C=CN=C(C3=C2)C4=[NH+]C(=NN4)C5=CC=NN5)C6=CC=C(C=C6)CN,,
